OLgene	dir_prot	dir_trans	sig_prot	sig_trans
758	FGL1	-1.680231094	-0.36123260743684	1.169306993	0.497507919829021
759	CMAS	0.370923233	0.138433030586608	0.171332824	0.661329225642557
760	YBX3	0.739257431	-0.13505566210801	0.42743452	0.763428695515419
761	CAND1	0.765282059	0.254847902823118	0.253391488	0.479617843342412
762	PAPSS2	-0.663031769	-0.212073078595185	0.682826295	0.691570375497464
763	ATP5MK	0.652516937	0.18475027564532	1.084404527	0.425275328420479
764	HNRNPF	-0.330571365	0.0595055664360863	0.401167593	0.878429921428478
765	BAG3	-0.001301575	0.685477909096592	0.001325366	0.031568724759524
766	EIF3A	-0.337068558	-0.321391822200212	0.272386359	0.310640083330031
767	AS3MT	1.032562256	0.26943695908357	0.79632379	0.647290108804609
768	ACADSB	-0.066420746	-0.0592790599977964	0.065594554	0.939954807046271
769	WASHC2A	1.111846924	0.170688519477402	0.727611286	0.73721851249667
770	ANP32B	1.994081497	0.0476135956939054	1.231877783	0.92222551101434
771	PDLIM1	-0.399460983	-0.0212020533008008	0.293357405	0.981330346468521
772	GLUD1	-0.28103447	0.0914382496917026	0.281055715	0.751925840167152
773	UBE2L3	0.760137177	0.147825602598722	0.53317642	0.481582191764483
774	HOGA1	-0.116786575	0.150385544469681	0.074003562	0.697963254847635
775	SNAP29	-0.095874786	0.404278523644616	0.203548941	0.0446385142243364
776	ADIRF	-1.323465729	0.16754152425045	0.766860251	0.913324111149536
777	NOLC1	-0.620577621	0.170690725113233	0.326202467	0.731195263721673
778	GLRX3	0.582677078	0.404723959494195	0.585577686	0.150724481593148
779	OAT	0.877400589	-0.0098799883658489	0.639875659	0.985970536048344
780	ABLIM1	0.582059097	0.19552070537647	0.360825687	0.731438515850862
781	SPTBN1	-0.751618195	-0.223531334131995	0.592765081	0.434349818531893
782	ACYP2	-0.598416901	0.636712787732965	0.418731676	0.631695780479277
783	EHD3	-0.341364288	0.108839413863044	0.314363413	0.902373199475134
784	HDLBP	0.364852142	-0.042047285229051	0.184474501	0.892867880977208
785	SEPTIN2	-0.488093948	0.028250772436427	0.910275793	0.925230950726669
786	PRDX6	0.28767128	0.241137541515635	0.478045556	0.652271077027294
787	TGOLN2	0.250896072	0.0274561632086221	0.119681398	0.957974323710042
788	ATP1B1	-0.447103119	0.164976266167263	0.745914117	0.708682177438787
789	PCCA	-0.289603043	0.255765023131177	0.12273726	0.246680793548517
790	PRRC2C	0.444575882	-0.0280453742259047	0.302366752	0.940241708699523
791	CLYBL	0.31368866	-0.105362835888825	0.21166489	0.859399701960341
792	UGP2	-0.168588257	0.0701328523476711	0.132266117	0.894831988323855
793	MECP2	1.412733841	-0.23658684898828	1.477357189	0.396638939009273
794	IMMT	-0.248055649	0.229188747457556	0.226314285	0.215493375843746
795	CACYBP	-1.075148773	0.251384541731461	1.707454956	0.168207786249649
796	ACTR3	-0.584114838	0.285259189868604	0.716558076	0.399552919108189
797	PPP3R1	-0.114411545	0.197476861695933	0.114407569	0.692635801059109
798	LAMP2	0.010761261	-0.0699614538765189	0.012636529	0.89007180039466
799	HMGN5	-0.297350311	0.109369307056673	0.474668931	0.825229758515959
800	ACP1	0.297956085	0.347324165531772	0.54058967	0.0931115676949593
801	MOB4	0.397039032	0.0763848192328294	0.534394657	0.802271844689848
802	EEF1B2	0.050218964	-0.0691629161099625	0.058982012	0.842882656946992
803	NCL	-0.306009674	-0.178318872897759	0.369465576	0.552397762111735
804	ARPC5	0.197913361	-0.0542681146214158	0.36595032	0.876729607575466
805	NONO	-0.1538311	-0.108262691767939	0.06108785	0.741128446864521
806	FLNA	-1.655709839	-0.0966828275375171	2.31426829	NA
807	SCLY	0.411507034	0.64310905782671	0.170602257	0.110180878649756
808	NDUFA10	0.22075882	0.114388426847337	0.083356417	0.723880586084293
809	EIF1AX	-0.326848221	0.0603670470260629	0.314005196	0.85284041765049
810	UBA1	-0.90271492	0.174203560837814	0.738442836	0.342823617090541
811	AOX1	-0.310653305	0.308653844201766	0.243806621	0.319346346330615
812	PFDN2	-1.042248535	0.13492171693908	0.731804461	0.820420377894452
813	PRDX4	-0.643812561	-0.452391457905026	0.90203794	0.0431890396656328
814	FCER1A	0.039918518	-0.00483648527712997	0.041497479	0.997442868903517
815	FCRLA	0.639326477	-0.0246543474797767	0.998569021	0.979261132460626
816	GLUL	-0.226807404	0.515927196889585	0.126106781	0.290001497709401
817	XDH	-0.484717178	-0.166451877027746	0.401954438	0.807835747463894
818	SH3BGRL	0.117321777	0.308423123455474	0.158506167	0.406439296141364
819	DHX9	0.418671799	-0.0769296080355297	0.335439823	0.87264917082338
820	HNRNPK	-0.070309067	0.0808005617255935	0.086869033	0.81253767434835
821	HDGF	-0.168774414	0.256545174058044	0.238686354	0.279648159221204
822	PTMA	-0.688270187	-0.171832412882696	0.8099909	0.686863981785695
823	ARPC5L	-1.043722534	-0.000418587175713079	0.414303081	0.998172981131868
824	SDHC	0.548459244	0.210951830879887	0.209616813	0.471768150900853
825	HMGB3	-0.030187607	0.322467901116009	0.021021644	0.650830373454545
826	ADI1	-0.324511719	0.591295278379794	0.293341034	0.230179842393718
827	RALA	1.295363235	0.318218697084254	0.949683679	0.222775336978269
828	PEX19	-0.035990143	0.234673025518108	0.034654649	0.391861830267743
829	ACTR2	-0.529711533	0.0427336657675333	0.896140099	0.936109043972621
830	GPD2	1.170236969	1.23620706396894	0.633825833	0.000266591266025983
831	RAB10	0.166707611	0.152865018924592	0.094163118	0.628748282117511
832	UCHL3	0.176325989	0.0174364006308745	0.218601733	0.970701840343193
833	NFU1	0.764682388	0.170098526774029	0.932829536	0.707391001878552
834	RBKS	0.510189819	0.545653757890425	0.543012443	0.167417367401442
835	ACADL	-0.102276993	0.349412692863241	0.089924975	0.258988430116449
836	RPL31	0.748118591	-0.24350257630121	0.431705656	0.615141878991458
837	PPP1CB	0.440845871	0.150832665305763	0.280052057	0.720147928933189
838	TPT1	0.245520401	-0.0527044446008969	0.447619008	0.893906272080893
839	SRSF7	-1.910610199	0.225862525704584	1.120124507	0.667336550333038
840	ATP6V1G1	0.211244583	-0.0238797924712569	0.29507642	0.972994529167801
841	RAP2C	1.030983353	0.0169133277987527	0.452309268	0.975291028344284
842	RPL29	0.263040543	-0.179364899184308	0.259619141	0.669251963392478
843	RBMX	-0.113986969	0.217853316192897	0.106686554	0.632988293976024
844	RPS7	-0.284441376	-0.0206861097183537	0.401694695	0.939984708138003
845	TMSB10	1.778410339	0.88311507785547	0.993893393	0.139316612735291
846	MTX2	-0.781407547	0.390846223931901	0.951393095	0.125202927377747
847	PDIA6	-0.651390457	-0.135656187801335	1.386868453	0.752009408381293
848	GK	1.246197128	0.821786774496717	1.995105194	0.0137235021822669
849	YWHAQ	0.949171066	0.00263844020695546	0.645400222	0.994442559725706
850	NDUFS4	0.499858475	0.318955838002155	0.854515927	0.0502106578314237
851	HPRT1	0.171236801	0.232926009700074	0.220612439	0.297962820256574
852	SUGT1	-0.165113449	0.371176536449428	0.27681129	0.282015820860946
853	CCT4	-0.237615967	0.523982748031551	0.181396212	0.0996231592075789
854	DDX1	-0.216639709	0.182926349651271	0.144211222	0.591718900375665
855	APOO	-0.173818207	0.158635322012782	0.193848299	0.665931953836922
856	MAOB	0.259566879	0.122117587589442	0.086969009	0.803763070752514
857	DPY30	-0.59211998	0.180064971517421	0.828101252	0.58858943072655
858	COL6A3	-0.855189896	-0.476163589282475	0.385440038	0.69921178050882
859	UBA52	-0.01935997	-0.209726632838139	0.029199337	0.458707533902334
860	EVA1A	-0.325765991	-0.0531033054284512	0.183685519	0.891617953829613
861	SCN7A	-0.247359085	-0.0402708055714833	0.097405302	0.97744342048724
862	DES	0.107554245	-0.0203462520359824	0.052744415	0.988305411140463
863	ARPC2	-0.474960709	0.252409887005483	0.695387731	0.0663780456942436
864	GNLY	-1.286196899	-0.781550957774219	0.831369649	0.407607425211293
865	HNRNPA2B1	0.055612946	0.0662261944252887	0.059571859	0.803131459552406
866	CBX3	0.771265411	0.103143957531394	0.407025266	0.824510543067754
867	PEA15	-0.097668839	0.194332779855282	0.132363392	0.495708946090426
868	DPP4	0.541160965	0.292806814368032	0.567668645	0.700690933628432
869	BCAP31	-0.037435532	0.120848785674223	0.053350981	0.54064370998987
870	COPS9	-1.848222733	-0.0245130956903229	0.759237244	0.965915442008921
871	CD99L2	0.553658676	0.177535729038078	0.492481509	0.584686323398726
872	CHCHD3	0.802473831	0.547212349199514	2.239312747	0.0173925001135616
873	ASMTL	-0.228133011	-0.0578666772004807	0.067921046	0.918012416221076
874	SLC25A6	0.141688919	-0.0723399709072385	0.156565175	0.860198447662021
875	HSDL2	-0.023497009	0.379373966984794	0.014274157	0.147942785465479
876	BHMT	0.196572495	0.246496266515191	0.328201204	0.613233153012938
877	RAB14	0.506636429	0.181225731122472	0.747620423	0.516108908504977
878	ERP44	-0.763649368	0.247611570266615	1.612262148	0.299553913924688
879	FXN	0.0680439	-0.102977044344264	0.070893688	0.878812350511128
880	DNAJA1	1.369514465	0.191812960932672	1.258819687	0.743339790918999
881	SSBP1	0.479712677	0.359395936276062	0.688960949	0.0889674982829245
882	CMBL	-0.556673431	0.370792535217341	0.238869102	0.28080684138164
883	DPP7	0.814248276	-0.127016134651404	1.374196152	0.753770213918445
884	TUBB4B	-0.350210571	1.01179400876909	0.397513701	0.00565041174973889
885	HNRNPAB	-0.341516113	0.150014565324711	0.44756698	0.520877602246615
886	BPHL	-0.521346283	0.218744857649563	0.232404557	0.579444784158168
887	MRPL55	0.912304688	0.124247398921296	1.480962982	0.644042775129558
888	CLTB	0.145993805	0.345710834092747	0.338379294	0.231344930251162
889	SMARCC2	-0.389525604	0.0173390596793094	0.643085072	0.962679310952893
890	MYL6	0.136216736	0.0276009262063932	0.335888433	0.958715726274656
891	SOD1	0.467152786	0.37758335539312	0.375514681	0.0520172835327859
892	UBE2V2	1.067007828	0.266194427257734	1.340460159	0.261694011618645
893	NDUFA7	0.025696945	0.00645477849877748	0.041787572	0.990157784804201
894	RPS28	0.456578827	-0.19424681193083	1.107061592	0.66246800860384
895	FAM114A2	-0.036993408	0.0769080702317172	0.025156484	0.838846875495325
896	CD47	0.684229279	-0.414402079689314	0.339170851	0.343683792755229
897	ANP32A	0.036961746	0.275381426257666	0.042724964	0.211476888763135
898	PLXNA2	0.290304947	-0.598851310016247	0.119603753	0.12279814830834
899	TUBB	-0.60272522	0.472525509267122	1.192997602	0.351243492236576
900	ACOT13	-0.578594208	-0.224035518210429	1.584988063	0.286929581954216
901	COL18A1	0.295956421	-0.239443334484196	0.167320714	0.515179811628474
902	GMPR	0.700146866	0.480686905260212	0.814466499	0.482191033161082
903	EIF4G1	-0.021207428	-0.00923628081216337	0.017274584	0.976497980854822
904	TPD52	0.752027512	0.486620150604839	1.586373162	0.0743941989587535
905	GPT	0.274627686	0.285145982104768	0.440566448	0.258988430116449
906	YWHAZ	-0.100684357	-0.0857302902453421	0.145116231	0.8782795756773
907	TUBA1B	-0.392930603	0.359016912125279	0.330199042	0.415724245272947
908	NDUFB5	0.261531067	0.259666968630677	0.25269394	0.223332714216751
909	CXADR	0.001391983	0.0640617082291761	0.000660587	0.908222377643019
910	CBS	-0.004838562	0.400008440792255	0.003439537	0.173628598110791
911	MTDH	0.847209167	0.156094805843159	0.880295245	0.47926166872413
912	VAPA	0.160943604	0.460774717568311	0.156055814	0.0136139550741271
913	RAB2A	-0.001606369	0.102739934073855	0.000633744	0.761189637839468
914	AUH	0.608164978	0.0789339647754062	0.318318678	0.837444197172705
915	BSG	0.74809761	0.176871215577623	1.142543667	0.489018661232361
916	PLVAP	-0.106141663	-0.164359209228472	0.060424542	0.837775133072571
917	BST2	0.013793945	-0.508131030218261	0.010779078	0.395574301120066
918	NPC1	-0.154469299	0.423410581666367	0.149298616	0.0476847423970268
919	RPS24	0.138040161	0.127043728797438	0.083142696	0.849344967483414
920	CANX	0.4627388	0.332633002164342	0.718644368	0.075739823838275
921	PTGR3	0.204931259	-0.0765252738984187	0.178769919	0.881308116255036
922	ILF3	-1.314214706	-0.0775117105444027	1.149618871	0.83787962711213
923	CNDP2	-0.184573746	-0.115635171465983	0.088796059	0.735249997637918
924	GM2A	-1.010388565	0.00397670778681857	1.675366986	0.995714718278187
925	CLINT1	0.833175659	0.330638901073139	0.540106296	0.20613855691393
926	SFXN1	-0.470076752	0.269404780321467	0.247003601	0.249364231444352
927	NIT2	0.228881454	0.180080549320038	0.251888941	0.582826099722127
928	EPS15L1	-0.255369949	-0.243688916538386	0.13960927	0.209367845546155
929	COL6A1	1.019465256	-1.35535115430923	0.802028759	0.0450223156785101
930	EIF2A	-0.84978714	-0.128877073568445	1.100955692	0.60634526414944
931	SEC62	0.830458069	0.121236008345157	0.264954312	0.654266783584014
932	LDLR	0.941113663	-0.274336791680831	0.843110067	0.509034356796971
933	REEP6	-0.499849701	0.186298870165256	0.633144693	0.58126446774616
934	EIF4B	-0.053407288	-0.327770336268303	0.107937078	0.0587825331628606
935	KYNU	0.100001907	0.725043425478695	0.050683725	0.00840380873954145
936	ALCAM	1.107166672	-0.0812018723975047	1.406252931	0.905926402357831
937	FAM162A	0.656290817	0.074406660179884	0.767294542	0.811512255398694
938	EEF1E1	0.319527054	-0.0901472957894098	0.254948926	0.898394827901923
939	KHSRP	-1.587551498	-0.217054332155246	0.852919965	0.409638722704564
940	TPM4	-0.480310059	0.194870353584162	0.678058253	0.654596443396269
941	LMAN2	0.673326874	-0.218129704390522	0.290533055	0.31801622437426
942	LSM2	-0.284925842	0.357205136525757	0.141255787	0.169738558014016
943	DECR1	0.517508698	0.18995395142316	0.810719434	0.436818692421852
944	RPS15	-1.076221085	-0.147910662597893	0.438639245	0.694715992483811
945	TRA2B	-0.137104416	0.416626971366394	0.069531289	0.22776424244888
946	KIAA1191	0.36629715	-0.338631310425138	0.421844364	0.280210331928138
947	MRPL13	1.780369568	0.399624811694186	1.324103246	0.0534512127058653
948	ATOX1	0.154049301	0.3698031632115	0.401313563	0.336904956717674
949	KNG1	-0.493867493	-0.0860047926120091	0.530004068	0.840898043631162
950	RPL30	0.078122711	-0.0510825746335889	0.0787189	0.854690117468662
951	NPM1	-0.4690979	-0.219890995397259	1.526600923	0.255543845315437
952	CDH2	-0.276020432	-0.33829223373806	0.287261068	0.389392500026498
953	PCNP	0.224484634	0.227797117355922	0.279066574	0.529174523138281
954	PSMA2	0.281755829	0.242311838424275	0.345781021	0.265639868069625
955	FKBP11	-0.207483292	-0.0982987040414624	0.200163619	0.915797728278034
956	DPYS	-0.311830521	0.0661440119258347	0.160735927	0.929422002166753
957	HRG	-0.39803772	-0.449565844919965	0.318316746	0.206007954708179
958	PA2G4	0.410363388	0.126654272187452	0.325395583	0.673474987897409
959	PTGES3	-0.55830307	0.372485040379112	0.310681029	0.119755488856018
960	APP	0.487411118	0.338461453911322	0.348224543	0.613233153012938
961	SSR1	0.126064682	-0.2453633840121	0.202935423	0.542719379265001
962	FXR1	1.527354431	0.117491787474996	1.164184778	0.735579867041691
963	PDIA5	-0.760708237	-0.335225476111177	0.529398848	0.350347697619914
964	SERPINB1	-0.582189941	-0.54791451904316	0.718811563	0.658150109630725
965	HSPA13	0.191770172	0.274623116557009	0.144720065	0.682916798435582
966	CA2	0.780221939	1.55067036078791	0.775053795	5.39719339735847e-09
967	TXNDC5	-0.575290298	0.0332118323376823	0.260342231	0.958104962987685
968	CPA3	0.143710327	-0.573120630181718	0.206032443	0.595570390166702
969	PDXK	0.116952896	0.162392616552576	0.11281251	0.656506109826408
970	MBP	-2.76690712	-0.0616519182323959	3.124946574	0.966148685083893
971	LYPLA1	-0.103176117	-0.203539323002786	0.102146149	0.527795045881528
972	MAN2B1	-0.58248558	-0.369358427061827	1.305559987	0.00470477173398611
973	PABPC1	-0.489154053	-0.163378838251498	0.298295114	0.660220516998159
974	SDC2	-0.452686691	-0.0279950063844626	0.19092906	0.959056992112654
975	ECI2	-1.040262222	-0.000681689244248813	0.859843702	0.998145138234806
976	CDV3	-0.212728119	0.0459588620281539	0.538516759	0.918650831349836
977	TXNL1	0.079481888	0.486775129465315	0.078076243	0.00962583595368349
978	ICAM1	1.908447266	1.02125976976307	1.567914819	0.0256938175923539
979	G3BP1	0.196503067	0.264799915482439	0.168582149	0.452269397534069
980	ACSS1	-0.153886414	0.09569931259058	0.131389952	0.860198447662021
981	TNXB	1.27723732	-0.250189809229277	1.00231591	0.809817869186301
982	CFB	-0.014223099	-0.428524140392043	0.010942345	0.267946976089138
983	ATP5PF	0.030350113	0.371584733743878	0.031295167	0.0629649293867046
984	LRP1	-0.071920013	-0.0480982311416352	0.027093524	0.899910155312731
985	DSP	-1.311140823	-0.134044402553939	1.118531979	0.725694215676535
986	PYM1	-0.314987564	-0.307352654105699	0.83089701	0.535664371295822
987	PRKCSH	-0.437978363	-0.217325975622551	1.110379959	0.259840035742578
988	RPS20	0.291172028	-0.334099516891788	0.785578253	0.287069037697112
989	ALDH5A1	-0.388137436	-0.0744301258609459	0.271032192	0.897731312409325
990	LPP	-1.829379654	-0.34485517576439	1.594524412	0.481745359521229
991	UBE2H	0.401703644	-0.0965318788017271	0.230533964	0.76675197665599
992	PDE4DIPP2	-1.501155853	0.5634895667844	0.883161893	0.239339170231226
993	MRPL12	0.069641876	0.0541486857368196	0.059473858	0.878429921428478
994	SRSF1	0.17953949	0.35240094427682	0.227123122	0.282243547653727
995	ACIN1	0.182094193	0.177661529217819	0.158915555	0.465110806507779
996	CD68	-0.351443481	-1.01050374977294	0.404216976	0.0269770645987988
997	GAA	-1.591974258	-0.687116902750287	1.888659767	2.47954563965413e-06
998	PALM2AKAP2	-0.344093704	0.1070335509551	0.266694302	0.84165267600682
999	PSMD4	0.101361465	-0.112079603855161	0.152552708	0.808115822302502
1000	DYNLL2	0.958907318	0.21514528303823	1.356288125	0.413739674579175
1001	DLST	0.047468185	0.293596800961416	0.068463669	0.108798504887438
1002	ACTG1	-0.363393784	0.108919995198884	0.625980295	0.885667823197741
1003	KTN1	-0.606114578	0.00835840747257947	0.190851018	0.988240085729496
1004	HYOU1	-0.735949326	-0.076318853695053	1.66818366	0.904077709601473
1005	RCN2	-0.274913788	0.223067374773668	0.141267502	0.565811228790943
1006	AP2B1	-0.290371323	0.00842359457628541	0.198978419	0.984136425747337
1007	HNRNPC	0.078461838	0.0932785312526554	0.117551772	0.748553304861453
1008	PCBD1	0.414227295	0.40704917847374	0.871076838	0.0959824267103263
1009	TAF15	-0.065707016	-0.162845682117365	0.044987765	0.536627562934055
1010	EIF2S1	-0.602394485	0.217266301825485	0.326907992	0.618946335388075
1011	P4HB	-0.542218018	-0.103527175358613	1.050210797	0.784226645049174
1012	ENTPD5	-0.16067543	0.429308759310947	0.08324381	0.303197646215695
1013	RDX	0.100286102	0.665710651452183	0.209952515	0.00458544223678069
1014	ACTC1	-0.408973312	1.00761560763066	0.394098999	0.362015744139772
1015	GSTZ1	0.312614441	0.448806064176154	0.921035262	0.0902766428521415
1016	ALYREF	-0.70405159	-0.329292603355953	1.301119604	0.285190246162978
1017	PECAM1	2.925215149	1.27408210758765	2.757537247	0.00129216747010591
1018	CRIP2	0.123875809	0.0980191852862209	0.158067285	0.867866714081065
1019	FDXR	-0.679457855	0.0188499474049339	0.401513577	0.974636984003482
1020	MAVS	-0.943886566	-0.424915584222572	0.342405434	0.387553895106742
1021	ARHGDIA	0.493518066	-0.158343096026228	0.687694198	0.479402119326827
1022	MRPS26	0.73873024	0.0735409451539979	0.854838618	0.939179850048064
1023	VCL	-0.34436264	-0.113056507362621	0.505720008	0.740383340292492
1024	ACAT1	-0.511552429	-0.714757966033732	0.514959863	0.0114102310184885
1025	MAPRE1	-0.72737236	0.106682996899196	0.772019398	0.81876206813873
1026	PSMC1	0.21629715	0.265662809368685	0.171588923	0.220812561629133
1027	EIF5	-0.443789673	0.224471789394373	0.197129684	0.579675523367406
1028	NDUFB1	1.826944351	0.51295541881341	0.791620202	0.0789777832714759
1029	SERPINA1	-0.632769775	-0.805069472225585	1.208676482	0.00116177248524916
1030	GTF2A1	-0.169636154	0.141453483448483	0.22016817	0.801629970915944
1031	NOP56	0.16889801	-0.351680429020163	0.078259214	0.172828279374121
1032	IDH3B	-0.184227753	0.164972395144693	0.108220699	0.517676523204051
1033	KRT19	1.052661133	0.464890132814008	0.402245991	0.682080398911511
1034	VDAC2	0.260295868	0.409480507230485	0.338720586	0.0265369318723511
1035	LRRC59	-0.039546967	0.143660942869617	0.016006546	0.794143549217377
1036	ARF6	2.714573669	0.176988685150213	2.509010062	0.61935071221381
1037	RPS9	-0.50721817	-0.891966319773736	0.691105183	0.00535043755796097
1038	HSPA5	-0.548691559	0.215001902557557	1.54419781	0.840898043631162
1039	ITGA1	1.210219955	0.34312834585867	1.27104328	0.479600372175595
1040	DCXR	0.07958374	-0.37224241524923	0.082901636	0.480486281308658
1041	CKB	0.216356277	-0.319491565065559	0.45480793	0.629755498769554
1042	CTSS	0.538124466	-0.689565755072131	0.323538155	0.213699059061762
1043	SEC22B	-0.300560379	0.21612100607698	0.156942295	0.568166798764693
1044	GNPNAT1	-0.566400528	0.0853606193976616	0.263445397	0.893906272080893
1045	SYNE2	0.164470673	0.231089036333046	0.153855339	0.60634526414944
1046	RAP2A	0.544274521	0.0597035933236295	0.439722767	0.899910155312731
1047	S100A10	0.071920395	-0.0884543659777752	0.032420155	0.937220954990268
1048	HSP90AA1	-0.906347275	0.463474242690043	0.499953181	0.259383297747066
1049	NPTN	0.065535736	0.125220017881457	0.080614354	0.740425573036701
1050	SAR1A	0.235046768	-0.123119157672851	0.073213039	0.748863680292554
1051	RRBP1	-0.398846817	0.145466635869255	0.591609978	0.723738741975726
1052	PIPOX	-0.680585098	0.524049713505736	0.323760094	0.259991748466452
1053	ALDH6A1	-0.101988602	0.0818482503367981	0.059654884	0.837856124180951
1054	EPN3	-0.611182785	0.709648086063698	0.625454863	0.260044240441379
1055	OGDH	-0.226762772	-0.0646538315832589	0.091243528	0.844455179215024
1056	PURB	0.666163254	-0.090099344746404	0.432597745	0.845047497155279
1057	CFL2	0.023345947	0.393726705658964	0.011312519	0.0981751629156366
1058	PPA1	0.160177994	0.375353030778489	0.171575764	0.0183562504909958
1059	AKAP1	-0.216921616	0.125136764257476	0.058531032	0.668523309834339
1060	PSAP	-0.540591812	0.0361500225479416	0.699858794	0.918158560958415
1061	RPL7A	0.281835175	-0.214129874309523	0.457780609	0.42568597999996
1062	GRB2	1.475860977	0.0971705477847859	1.39153367	0.745483016767978
1063	PSMA6	-1.245557404	0.0565591531310056	1.067832973	0.894876564729236
1064	AFMID	-0.140338135	0.386506058228249	0.156745522	0.435971041642169
1065	WARS1	1.190150833	0.176966096621466	0.695456959	0.690217289053441
1066	CHMP6	0.386648178	0.0328730728001672	0.357213228	0.958388525998099
1067	ACADVL	0.185920715	0.299558826979574	0.224660795	0.0789777832714759
1068	ABCA6	-0.290542603	-0.437817200897167	0.103154927	0.184880608716593
1069	GLOD4	-0.070129013	-0.337649458780169	0.059412105	0.330906738558526
1070	BAIAP2	0.898893356	0.0192928583209011	0.850209694	0.974636984003482
1071	LGMN	-0.453020477	-0.0242224537519201	0.727978208	0.971475196159846
1072	JPT1	0.294964981	0.0346339559342071	0.610713297	0.963464345474429
1073	ACOX1	0.605412674	0.808457977721387	1.846407019	0.000292844728568303
1074	RPL19	0.34343071	-0.134731365692146	0.564076852	0.495516128642784
1075	PPIF	1.025218582	-0.0688012038460497	0.926989771	0.90658370842851
1076	MRPS23	0.564577866	-0.430086899975364	0.851863248	0.00875023279767033
1077	DYNC1H1	-1.319402695	-0.0439708521379642	0.917245085	0.929871930748402
1078	ACO1	0.134178162	0.0408644022587262	0.09412906	0.911649969477334
1079	ITIH4	-0.614197159	-0.408120533873557	0.581845971	0.0250399775777125
1080	ITIH3	-2.868660736	-2.0115647053245	2.031533137	3.4700598977051e-14
1081	KYAT1	1.184269333	0.169433353028157	0.84259669	0.625046525208046
1082	SRRT	0.565562057	-0.0621183946437001	1.335193432	0.859023538017602
1083	PRKAR2A	-0.652957153	0.497445392248076	0.529829469	0.0294041564294119
1084	PDAP1	0.446499634	0.151422228069961	0.177036806	0.529174523138281
1085	ATP5MF	0.38175354	0.210753374970577	0.298687539	0.501519424332008
1086	ACY1	0.984896088	0.745746992876138	1.710916635	0.0444200385167332
1087	GLDC	-1.204616928	0.370539305419193	0.647306005	0.455918904968144
1088	ALAD	-0.954071426	-0.066209115006229	1.210801837	0.912395516684534
1089	GUSB	-0.786562347	0.249462914998421	0.593551201	0.492237846961048
1090	ARPC4	0.108385468	0.0682747890764137	0.288185996	0.869364592302114
1091	CAST	0.266620255	-0.184180202510975	0.132539729	0.779759294778177
1092	LRRFIP2	0.11756134	0.0719828136336773	0.259148269	0.886814632156435
1093	COL6A5	-0.879048538	-1.29167510557474	1.673862596	0.366850171213447
1094	RPL15	0.472552872	-0.122841816802687	0.506488742	0.524389930658103
1095	ALDH1L1	-0.01096077	0.163812081259384	0.008747163	0.672566305400839
1096	CTSB	-0.234327698	-0.285645828009624	0.304464896	0.236145391950376
1097	RAB7A	0.584907532	-0.0656314964285445	0.863499413	0.836534767545444
1098	ECHDC1	-1.270337296	-0.131835979210361	1.230789746	0.865625720498259
1099	GLB1	1.120772934	-0.276537209515819	0.562745398	0.519976382265633
1100	YWHAG	0.449981689	0.141674340300104	0.210359809	0.752983820399954
1101	MAP4	-0.033284378	-0.26537450317455	0.023314163	0.511445795228008
1102	PDIA4	-0.692316818	-0.233324161906371	1.53269605	0.581523601576007
1103	RAC1	0.184953308	0.0371554541026066	0.073929382	0.903820309389754
1104	GFER	0.801340103	0.163734894155922	0.441515256	0.58374648636039
1105	UBE2I	-0.798742294	-0.0749462996583192	0.762621873	0.794143549217377
1106	UBQLN1	0.051563263	0.343819606588392	0.115899264	0.158905556279869
1107	RFK	0.401707458	0.554881744550834	0.232788417	0.0105042081418157
1108	ARL8B	0.803302002	0.125104564433743	0.683961694	0.737328438713368
1109	NDUFAB1	-0.109475708	0.142796136287319	0.136041343	0.691570375497464
1110	ASL	0.301667404	0.286151638282716	0.488394675	0.339926199299608
1111	RPSA	0.437408829	0.0691638685399313	0.988705567	0.88934928452499
1112	DNAJA3	-0.073480606	0.0713208560787417	0.02768232	0.772458271967502
1113	NDE1	-0.555736542	0.49471999997725	1.448868274	0.121659456533295
1114	SLC25A15	1.048125839	0.172556684544036	0.462949065	0.592802038309882
1115	CHCHD6	-0.355024338	-0.312180726410072	0.578230676	0.733163969834869
1116	ARPC1B	-0.161742783	-0.431676565000787	0.054336711	0.40104890487671
1117	BRK1	-0.417456055	0.106707269756259	0.31073358	0.80627829865505
1118	RPS12	0.023801422	0.014629761984413	0.028841732	0.979261132460626
1119	PARP3	0.219787598	-0.0365676655108203	0.21315085	0.940705201892426
1120	DAG1	1.376081848	-0.538529223418325	2.269110405	0.0384164758706889
1121	PCMT1	0.64311409	0.136247645896446	0.475454276	0.68669777644867
1122	ALDH1B1	0.36909523	0.810292065251674	0.475557226	0.00319245129727209
1123	ACSM5	1.173567581	0.290729641562877	0.447231586	0.653415908467456
1124	GLRX	0.010735703	0.697487900551475	0.010792951	0.00596581784913816
1125	ENPP1	1.038384628	0.499424883747685	0.681012096	0.391283932373392
1126	GP2	2.414504623	1.55713099210037	3.616701719	8.82907054528308e-07
1127	HSD3B7	1.275931168	0.0368472934439342	0.569031576	0.924364481866596
1128	CHMP5	-0.017224121	0.0305834895574183	0.006468478	0.953328515583068
1129	QKI	-0.408700943	0.13842932039889	0.251720603	0.767789486856604
1130	IQGAP2	-0.544311142	0.349183020278883	0.221951645	0.308839551308219
1131	MAP7	-0.06412735	0.234515561373619	0.026868333	0.66246800860384
